Dim1,Dim2,Class
-29.258368,2.0229964,1.0
29.999636,23.393076,1.0
-51.980427,32.498367,4.0
30.214611,3.7383423,3.0
-14.55643,-19.360012,1.0
-78.271194,21.700075,3.0
-0.18710846,54.91828,1.0
27.24288,50.205517,1.0
15.662808,3.2731178,1.0
-20.964901,49.52673,1.0
23.286926,48.622337,1.0
23.059767,-3.0819392,3.0
-55.533756,-8.007785,3.0
41.961967,-51.828865,
-12.224852,-79.63033,
-26.40938,47.42651,3.0
-54.291393,31.572258,4.0
57.714737,26.700626,1.0
10.274389,44.66063,1.0
72.86842,16.713142,4.0
1.4863191,-62.213604,4.0
-59.565033,24.05041,1.0
15.126096,37.56422,1.0
16.218363,52.573566,1.0
64.26135,10.667922,3.0
21.729122,-11.819597,4.0
22.21413,48.00017,1.0
26.799055,50.46006,1.0
9.462728,24.32486,4.0
12.7599125,-5.397752,4.0
61.882664,8.038348,4.0
-62.286175,36.66403,4.0
-9.880252,-63.49175,4.0
-16.761497,60.316616,3.0
15.240651,2.7877097,1.0
-9.689384,62.80078,1.0
-53.158905,50.63194,1.0
-19.580883,-25.937729,4.0
18.535625,12.811979,1.0
8.511811,66.79578,1.0
-16.531948,-11.508463,
-30.657757,2.8862295,1.0
25.433014,-43.01066,1.0
64.81765,-20.643814,1.0
-10.652892,33.29843,1.0
-3.504757,36.213146,1.0
54.111076,19.38627,1.0
-11.774862,19.189049,1.0
-8.898585,-12.592446,4.0
13.631362,43.856594,1.0
2.3633542,25.61283,1.0
-6.9476604,31.653267,4.0
-53.683075,-18.780027,4.0
-29.179115,-28.668598,3.0
-50.16754,27.705473,1.0
3.0927866,-64.49986,4.0
8.436704,-9.841012,
18.988995,43.664284,3.0
-77.41679,30.686289,1.0
-27.262154,-60.65754,1.0
-55.664783,31.486856,4.0
-58.097435,57.21473,4.0
-41.16517,-33.501297,1.0
34.46439,-37.847847,4.0
23.647686,18.411455,4.0
13.598021,44.02965,1.0
-46.142185,27.417269,1.0
-12.205743,-17.95734,4.0
-3.476125,-62.164547,1.0
-10.627661,-61.28365,4.0
-27.50896,-4.290026,4.0
-42.70447,-7.083655,1.0
-47.08928,-15.678227,
-2.4491534,23.054169,1.0
-57.160545,-17.24802,4.0
-55.125057,-15.73814,4.0
-23.109335,-50.039726,4.0
-9.885533,-25.415485,1.0
33.671265,30.436169,1.0
-23.017286,-55.37834,4.0
-24.283567,56.179424,1.0
-34.18905,56.52061,4.0
-4.0700107,6.850724,4.0
-10.568395,-25.961927,1.0
-27.025887,1.004679,1.0
-12.891032,-37.99724,1.0
-35.825867,20.483685,3.0
48.84597,-12.644585,5.0
61.83053,0.18817824,3.0
59.018658,13.880001,4.0
-42.031277,-32.07267,1.0
-30.362907,-54.38377,1.0
-3.4120028,-13.3692465,1.0
-50.485157,18.015835,1.0
-44.108974,60.036427,1.0
-51.032665,51.515923,1.0
-19.695059,58.82323,1.0
-60.732094,41.007412,3.0
-59.71107,32.296158,1.0
70.565956,41.790356,4.0
-4.2336946,18.955559,4.0
19.975021,59.13648,1.0
-32.66216,-71.09721,1.0
-4.432671,-6.2118235,4.0
-40.5625,-11.325976,4.0
-0.5779867,20.43839,1.0
-5.9204307,-10.050629,3.0
45.342995,-24.053232,4.0
-21.24976,52.636337,1.0
5.320602,-16.866491,5.0
-20.069187,49.592648,1.0
-13.503762,5.8083463,4.0
17.70247,20.885815,4.0
20.234943,-0.24320365,1.0
-34.166164,-54.088913,4.0
60.64524,38.10849,1.0
-13.711652,-64.87202,1.0
4.6518846,44.948055,1.0
29.175373,28.488344,1.0
-2.3037152,-23.213335,1.0
-37.87209,-70.231094,1.0
60.49001,-31.34734,3.0
-14.255215,-53.737816,1.0
-36.822475,-18.524124,4.0
-23.2367,-50.46177,3.0
42.938923,-55.856262,4.0
20.783346,-13.124371,3.0
4.198286,-63.888794,4.0
58.1565,48.31134,1.0
-23.315279,-22.011087,4.0
41.752815,-22.418756,4.0
-14.221639,-77.688324,4.0
-0.5100543,-18.076786,4.0
-15.907315,3.0079522,
-42.993908,-11.907902,4.0
-11.410364,11.800515,1.0
-38.234142,-17.181131,4.0
-24.651115,-20.78285,4.0
-14.196075,-4.526614,4.0
-0.6954625,-81.19064,5.0
53.90281,-26.406286,3.0
-18.675646,3.2778046,3.0
-20.606838,0.0086197425,3.0
-10.332362,-27.291111,4.0
3.917616,63.198624,3.0
4.596924,-0.28138793,5.0
7.2923393,58.672256,1.0
27.315952,2.7960312,5.0
-24.658573,-19.248491,4.0
22.988781,-81.450424,1.0
-35.126755,56.743847,1.0
-58.330826,22.022322,1.0
-35.37035,42.152668,4.0
65.10273,11.219148,4.0
-15.629803,4.6342325,4.0
37.498608,-50.720592,1.0
19.861752,24.440998,1.0
11.6580715,-43.276676,
3.7044044,-36.21955,1.0
9.846573,-44.993683,
9.965389,-44.91535,
34.315216,40.898052,1.0
69.501945,19.623514,4.0
13.19817,-8.068589,1.0
-7.495329,-24.542887,4.0
24.587008,23.683224,4.0
-32.440582,13.466249,1.0
-7.6547804,2.2357206,4.0
26.083582,44.515842,1.0
54.84062,-22.560581,4.0
-9.714391,33.61014,1.0
-4.835123,-69.155876,4.0
12.601574,46.466118,1.0
26.690275,49.703606,1.0
11.772846,3.2794168,1.0
8.729229,13.439055,3.0
9.320749,58.60359,4.0
37.43627,45.23121,1.0
11.02004,-13.812263,4.0
-21.519262,34.65263,4.0
-10.61637,-15.051009,4.0
-47.335297,39.46866,1.0
70.25656,20.846027,1.0
60.03866,-29.250404,1.0
-39.568058,-66.70854,1.0
37.301903,-51.042927,3.0
62.37913,-25.59233,5.0
4.247532,13.620275,3.0
-28.237997,-8.08371,1.0
-4.0506587,-62.66573,1.0
26.460562,45.702698,1.0
59.680634,39.872456,1.0
54.64977,-25.392384,4.0
25.77186,-5.4948883,3.0
-25.207663,-0.15249747,4.0
10.605448,57.314606,1.0
64.54949,21.936964,1.0
20.407427,57.959263,1.0
11.994072,67.88602,3.0
-1.9364179,5.7045336,1.0
1.1816397,-3.5518794,1.0
34.24793,14.091548,1.0
48.51725,-11.818325,4.0
64.431305,49.0717,3.0
-9.167245,7.519284,1.0
48.23448,-10.402231,1.0
10.1729,56.236828,1.0
29.838865,31.797115,1.0
-14.840711,-15.810947,1.0
24.300058,14.384608,5.0
-25.11675,-14.051107,1.0
24.210405,17.995203,1.0
-15.146401,5.4203057,4.0
-26.947998,-30.51079,4.0
5.9068403,-7.123166,3.0
15.766181,14.261927,1.0
-20.381111,18.939802,1.0
-6.691035,-25.033653,3.0
35.227776,-63.46813,3.0
-25.588202,-13.530939,5.0
43.29338,-15.274348,4.0
-23.230526,34.331028,1.0
-0.15589064,-69.05776,1.0
38.83307,29.406477,1.0
-9.8407955,34.04585,1.0
24.933176,24.458065,1.0
70.55473,-68.25044,5.0
-51.401264,10.54689,1.0
-29.79466,40.099514,4.0
57.927467,13.15199,1.0
20.735376,-13.141187,3.0
-32.203453,-3.1479666,4.0
8.516212,50.434227,1.0
71.87057,48.439877,5.0
4.806363,-61.767002,4.0
16.147411,-75.95241,1.0
57.2076,15.953776,1.0
11.156613,2.6375747,1.0
27.052662,34.587715,1.0
12.659798,47.42653,3.0
20.499683,-3.470387,1.0
35.00514,17.927656,1.0
47.5553,-15.9089155,5.0
28.758814,-42.63857,4.0
58.646214,17.848484,3.0
26.13999,19.611313,4.0
8.111347,20.54193,1.0
46.06235,-9.764792,1.0
79.90741,2.3941295,1.0
3.4215915,21.297049,1.0
34.621433,17.96841,4.0
77.39306,21.756315,3.0
3.3106756,-75.12966,4.0
-23.625044,-51.14933,4.0
61.247818,24.199581,1.0
70.853806,-5.241283,5.0
2.0432727,-69.95653,4.0
-9.0625925,-12.4961815,4.0
8.761344,63.648144,1.0
20.84032,40.682148,1.0
-21.648626,36.155235,1.0
24.625164,23.714987,1.0
-36.513798,1.8839974,1.0
58.426403,-25.3556,1.0
68.77151,22.675646,3.0
-1.0928313,-6.9564724,4.0
-7.639569,14.070694,1.0
40.712837,27.771492,3.0
59.627617,51.29349,5.0
15.837017,13.756738,3.0
4.5086985,26.292158,1.0
65.78806,43.676113,1.0
28.907675,26.515621,5.0
-50.93777,51.749996,5.0
-20.908815,54.66927,1.0
-33.728317,-4.1176033,3.0
-52.303875,3.2025309,1.0
-20.800827,-11.612769,1.0
-52.395252,49.209587,5.0
-10.7400465,-12.005658,1.0
-26.70356,-48.340775,3.0
63.688972,37.89706,1.0
3.333939,21.124432,1.0
54.63021,-20.261408,1.0
-12.102861,17.76004,4.0
24.112492,-45.97899,3.0
16.926908,-77.11602,1.0
44.902912,-10.128468,4.0
26.124687,-3.7076633,1.0
17.22902,58.25898,1.0
49.309303,-12.826185,1.0
73.84041,-5.440902,3.0
38.06087,-46.965122,4.0
13.490068,27.666103,1.0
-15.900687,55.027092,1.0
68.387924,45.735886,1.0
20.704418,43.543095,1.0
6.4657254,9.28168,1.0
-3.0697498,19.610516,1.0
-14.009327,25.110243,1.0
-28.686201,15.337124,1.0
6.272081,21.02984,1.0
36.4533,42.783257,1.0
31.644625,-54.41994,1.0
-42.463116,-33.86016,1.0
28.345104,-48.066475,3.0
-15.632762,39.207798,4.0
0.29753116,-59.83916,4.0
11.445534,33.231487,1.0
-3.731145,51.31401,3.0
-46.47746,32.526318,1.0
-49.08522,50.033543,1.0
5.081933,62.51636,4.0
-55.03991,-23.50137,1.0
49.396515,-27.950958,1.0
-20.233921,-29.127497,4.0
38.365227,-20.382143,1.0
28.42631,-56.696255,4.0
12.087678,-85.12078,
-5.445525,18.79525,4.0
61.686695,23.317802,1.0
58.085224,-14.358315,3.0
11.24427,-79.971794,1.0
-57.712944,25.027924,1.0
-13.712001,55.91794,1.0
-60.680874,21.833649,3.0
12.267336,53.57214,1.0
61.76989,-18.217405,1.0
27.10751,37.00122,4.0
9.193492,-2.047766,3.0
-15.654882,39.986343,4.0
-27.60194,44.80603,1.0
30.141579,36.530796,1.0
10.396171,53.967148,1.0
-45.491344,18.499762,1.0
18.011362,54.887405,3.0
-5.015245,50.732986,1.0
-12.54664,-22.77867,5.0
42.141357,-44.261303,1.0
-7.225922,-17.347282,1.0
22.470633,-6.790952,1.0
4.954734,47.336327,3.0
8.549319,-2.0759375,4.0
17.413685,51.70159,1.0
28.464907,43.975674,1.0
61.684673,56.632595,1.0
-2.2198386,-27.124678,3.0
37.313583,31.175543,1.0
-12.315055,54.204094,1.0
3.1414027,-75.60003,1.0
-20.663006,-26.232702,4.0
-7.797765,-71.87513,4.0
42.7625,-27.48459,
29.797781,3.4520946,3.0
-0.5944624,48.014526,4.0
29.75565,-56.148296,4.0
9.8679285,14.061803,1.0
34.191814,25.420511,1.0
59.189903,55.20914,4.0
-54.626575,31.735348,4.0
72.62277,-5.7897353,1.0
66.60883,14.990935,4.0
26.577017,22.455784,1.0
31.188763,-56.05854,
42.41721,-21.37315,4.0
-10.698584,-68.86899,4.0
68.48582,46.423607,3.0
2.0702174,14.136646,4.0
-51.84789,-43.612366,4.0
-21.108757,-10.2675085,1.0
11.727474,25.593967,3.0
8.020278,65.0288,3.0
-11.409545,-18.46072,1.0
22.699549,-6.6392336,1.0
31.37739,-49.192814,1.0
-56.13613,-14.713644,1.0
82.883675,1.1979234,1.0
-9.864464,-63.4033,4.0
-2.8674598,37.059036,1.0
8.151172,-10.409923,3.0
22.719816,-43.598713,1.0
32.94485,18.145506,3.0
-40.69515,-13.793398,4.0
67.32485,18.855846,4.0
-2.7329295,37.018734,4.0
26.299404,34.32839,1.0
-43.57212,-64.35898,5.0
-7.309945,53.02485,3.0
-11.998597,21.957197,4.0
-52.87354,16.790016,1.0
76.89454,20.945637,1.0
10.169001,59.174843,1.0
32.20069,26.133383,1.0
-20.468655,25.240301,1.0
49.90938,-29.88,1.0
-24.640263,-31.315004,1.0
70.247314,-19.095922,3.0
29.42903,-47.121292,1.0
-4.2194633,-57.416515,4.0
57.21229,-11.974306,1.0
-7.6311746,-10.9401865,3.0
-29.566595,3.7680695,4.0
13.371307,-9.295195,4.0
-6.020842,-57.587734,4.0
-30.26865,51.407265,1.0
27.02193,53.97371,1.0
-12.451963,-0.16449623,1.0
11.15489,13.325973,4.0
-65.29842,9.101783,3.0
10.437429,-7.7586465,1.0
7.094692,-2.6327527,5.0
28.087372,47.44023,3.0
-42.52681,-0.97810876,3.0
-54.775433,-12.441118,4.0
77.896095,23.045815,1.0
26.782425,37.653156,4.0
5.3154697,62.71676,1.0
76.94017,-1.2922715,
-35.143288,13.711949,3.0
-31.464441,50.85316,5.0
-15.17095,41.31688,1.0
33.90678,-47.286137,4.0
-44.21333,1.8939497,1.0
-41.08721,15.021431,1.0
-13.642074,53.165123,3.0
44.843792,-52.46379,1.0
-76.55874,20.903522,3.0
62.3002,-24.816044,4.0
-34.946342,-3.9713242,4.0
-31.173235,-23.556364,4.0
1.3925343,-58.574398,4.0
43.401966,0.28996426,3.0
-68.999626,56.98098,1.0
-6.6644955,47.389874,5.0
0.32447413,-16.338524,4.0
9.871893,6.134773,4.0
-45.92038,31.27977,1.0
24.307558,23.437359,3.0
-68.28915,59.360573,1.0
30.070118,7.735809,3.0
-10.320686,59.002014,1.0
13.8174925,22.038635,1.0
-38.28906,56.310265,4.0
-15.9011,7.351679,3.0
-10.877264,12.638741,4.0
73.58633,18.951645,1.0
37.312634,-45.79251,1.0
-51.600887,-13.93856,4.0
-23.654472,-15.758255,4.0
0.5945253,34.248783,1.0
-10.828476,-14.834141,4.0
1.8921695,-59.312183,4.0
32.59847,-48.70299,4.0
-33.56876,-7.6280336,4.0
-16.61553,-11.586117,4.0
58.899258,-25.244276,1.0
70.445694,21.020462,1.0
49.47177,-25.508457,3.0
-12.2940445,9.127438,4.0
33.709652,22.66901,1.0
69.749626,44.16347,3.0
-9.019445,13.032105,4.0
44.961887,-13.432527,5.0
-7.8284817,34.644516,5.0
-30.32132,-68.155365,5.0
0.75952744,-76.01221,4.0
16.694328,-74.64738,3.0
-9.635577,-9.580155,5.0
5.8407273,-2.8724523,1.0
78.09902,20.35768,1.0
80.74414,2.7855072,1.0
-8.784431,14.195093,1.0
-42.127064,-15.322315,1.0
3.2302117,60.77097,3.0
-25.521957,43.688347,4.0
19.877615,2.1543787,4.0
80.10698,-5.8089304,
59.95973,22.767551,1.0
-72.0967,30.809214,3.0
27.01362,-60.15508,1.0
15.870109,-0.15548448,3.0
56.21809,-35.620678,3.0
-25.995678,-20.557709,4.0
-42.017345,-32.94526,3.0
-9.934686,-68.0541,4.0
21.865522,-1.3428434,1.0
-76.681046,22.059422,1.0
6.4021163,42.881615,1.0
-56.685852,31.831137,3.0
-1.3636069,3.10323,4.0
39.710056,-56.438663,4.0
-18.707027,-4.5188727,3.0
-67.2132,17.728086,1.0
5.846143,9.517808,1.0
6.267163,-80.204094,1.0
36.904053,35.553505,1.0
18.779665,52.359947,5.0
66.50413,14.760801,1.0
5.110344,34.153248,1.0
19.227037,5.8453026,1.0
23.960316,5.6273446,1.0
-28.030138,44.701157,1.0
-79.12171,32.75575,1.0
-35.55619,46.39156,1.0
-71.98642,29.88215,4.0
28.591846,-57.89176,4.0
-5.2468224,-17.863813,1.0
68.61284,-0.07412166,1.0
-34.501377,-20.70547,3.0
-35.493084,47.958942,4.0
-58.89584,32.931183,4.0
13.131551,-9.572667,4.0
-3.241809,-56.82271,4.0
-36.991444,10.755357,1.0
-36.35848,12.428234,4.0
-17.720514,18.249113,4.0
-9.699428,37.6287,4.0
23.237797,-12.511539,3.0
11.922182,-75.36172,4.0
14.131705,37.055603,1.0
-54.171978,-5.0699735,3.0
-20.971857,40.806004,4.0
60.105152,10.16464,4.0
28.23902,18.266863,3.0
-15.7591,3.9872224,4.0
-16.287405,-20.814451,1.0
8.836942,9.124987,1.0
64.53926,37.940807,1.0
25.075449,5.472014,5.0
-1.6629121,21.646482,1.0
12.119047,54.09935,1.0
-25.221617,23.719461,4.0
46.64053,-20.63115,1.0
56.57535,40.460323,1.0
33.81918,-39.08801,3.0
-11.73927,18.310478,4.0
-42.02662,-56.14246,
-53.676086,9.937965,1.0
-8.086019,-12.999986,3.0
39.45755,-21.833385,
-37.467106,14.185201,1.0
-26.097006,41.09553,3.0
-33.49569,24.539028,4.0
-1.8675268,-64.797646,4.0
76.01828,-62.90357,1.0
6.922437,-84.33053,4.0
-29.514198,-6.963517,1.0
-14.582724,-14.004706,4.0
-1.4115504,18.314907,1.0
4.4386616,26.794786,1.0
32.7576,19.040083,1.0
47.546997,-16.180885,1.0
19.09698,55.56414,1.0
19.114761,24.601109,4.0
14.8319645,-1.2331704,1.0
-51.606503,-52.745342,4.0
13.277042,22.76916,1.0
-17.206182,60.044174,3.0
-10.050353,63.71787,5.0
-25.098028,-59.24733,1.0
55.088257,30.445946,1.0
14.863805,39.81385,1.0
0.40489843,46.531876,1.0
-44.606323,2.6207345,1.0
71.49031,43.75527,3.0
22.83235,48.3424,1.0
-31.308697,50.670467,4.0
-30.715593,35.85175,4.0
7.0286746,-71.88484,1.0
-21.310928,16.729649,1.0
63.66591,32.411026,3.0
52.955116,-17.363014,4.0
20.927696,-3.2832258,1.0
-8.406634,-63.002155,4.0
26.195915,-43.22595,1.0
-35.60564,-33.023506,3.0
-9.545045,-67.56306,1.0
-22.023949,43.79078,3.0
34.073704,23.886345,1.0
8.733879,60.289223,1.0
11.619599,12.617433,1.0
-18.77266,-0.9742752,1.0
20.463669,56.30341,3.0
-13.368075,-0.5786852,
-1.2105463,13.992893,1.0
-12.418676,8.984824,1.0
-22.330357,-15.305297,4.0
5.9877605,40.992237,1.0
-34.3525,45.142185,4.0
-28.988802,-67.64053,5.0
78.62087,1.103473,5.0
2.4748385,5.983934,1.0
-1.1336689,-80.765,3.0
57.22297,-25.324793,1.0
27.822834,26.81966,1.0
-22.908443,53.748104,5.0
-4.7242885,-14.325215,4.0
15.449095,-75.29201,4.0
-16.686304,-27.75876,5.0
-5.7075715,-72.237404,1.0
59.783978,39.97543,3.0
64.48258,11.542124,4.0
24.637287,-47.98702,3.0
-11.4395075,11.789268,4.0
13.732482,28.905853,1.0
70.95605,-69.03829,1.0
59.16029,-12.470073,5.0
56.359516,40.251137,1.0
12.603355,44.922794,1.0
-70.70162,32.688457,1.0
-36.65689,30.255747,3.0
-14.957731,59.09564,1.0
41.759335,-21.594893,4.0
8.740656,63.298176,1.0
-38.63284,-34.226467,
-42.402405,0.1335544,4.0
35.588566,15.947536,4.0
35.00914,-60.08635,1.0
-3.06971,-57.086155,4.0
19.7999,-53.211533,4.0
0.6398285,-60.06944,4.0
22.423973,-77.65301,4.0
-39.44321,-63.92325,1.0
-43.42853,-60.692413,1.0
16.054832,50.395985,1.0
-11.696618,27.7117,1.0
36.091393,45.475376,1.0
-15.0857,19.599644,1.0
-47.21785,31.840939,3.0
28.56334,26.725023,1.0
29.712635,8.507081,4.0
65.04286,11.0624895,4.0
33.975677,27.514774,5.0
-12.637016,41.339394,4.0
-47.110252,32.621346,3.0
-29.524385,7.194487,4.0
77.4893,-3.433079,1.0
-5.9968057,-59.798214,4.0
41.02024,-21.977283,4.0
59.55036,39.220444,4.0
61.411076,50.266262,1.0
-3.9506605,5.7540293,1.0
-10.158721,37.30704,3.0
-7.6123905,29.12306,1.0
73.75944,2.1265845,1.0
9.935016,-75.75324,1.0
-21.701426,-23.994558,
-42.52323,-29.631294,4.0
-19.35885,-2.394038,1.0
-20.724138,42.092846,3.0
3.3856432,-12.902315,4.0
-4.690926,48.86302,1.0
27.528257,21.325737,3.0
10.0844145,-4.583769,1.0
-57.430397,23.483295,1.0
-8.567952,-77.78986,1.0
-4.204368,25.485765,1.0
-14.478277,-53.953243,4.0
48.33961,-12.522506,1.0
-21.543177,35.56326,1.0
15.55366,34.139217,1.0
65.28194,-22.697556,3.0
-15.980386,41.41167,3.0
-19.02271,50.13984,1.0
21.97475,-0.702502,3.0
-33.14489,-9.20748,3.0
58.45727,14.474509,1.0
22.960611,-77.269966,4.0
33.295174,45.458244,3.0
-4.8056693,50.740917,1.0
0.35142383,-18.34518,
-38.56099,-68.76292,4.0
5.2930155,-6.0895705,4.0
-6.8544436,-14.761,4.0
34.033737,40.16659,1.0
29.97823,6.016613,1.0
61.403458,15.463766,4.0
-14.886106,-16.680025,1.0
-7.6308036,-25.11477,4.0
45.00619,-22.165094,4.0
26.484781,45.231304,4.0
27.757772,26.478926,4.0
5.698551,-64.27956,1.0
-69.030846,57.633022,5.0
48.161697,-25.455544,1.0
56.28232,55.94818,3.0
-9.676328,-10.028808,1.0
40.04868,-19.5477,1.0
45.818916,23.165663,1.0
14.154632,37.06422,1.0
-35.0308,40.20271,3.0
0.72297263,-59.287743,4.0
28.212471,-56.22355,
-14.689561,-75.68493,4.0
52.310165,-24.861305,1.0
-52.63837,20.496666,1.0
-62.584305,55.66386,5.0
-23.704,-29.014648,4.0
0.31188482,-0.010895972,1.0
9.430362,19.037895,1.0
44.369034,-24.189884,4.0
-26.351439,-47.727905,
-11.580743,36.183167,3.0
-49.925236,33.354374,3.0
-39.932293,47.56665,1.0
61.813915,-20.819052,4.0
-2.2034628,4.269198,4.0
12.396302,45.340813,1.0
-8.471934,-81.77017,4.0
-30.989536,47.506306,3.0
30.597086,39.676937,1.0
-24.266672,-26.495298,4.0
9.745818,-15.31997,5.0
13.413687,43.479317,4.0
-7.4126363,55.595238,1.0
-9.575717,39.84438,1.0
-39.583836,-65.4793,1.0
-52.49976,-13.506547,1.0
-71.22431,29.803144,3.0
-45.520138,51.202316,1.0
-36.198513,57.92394,4.0
5.20311,-6.7657886,4.0
0.044578668,-68.80815,1.0
10.517109,28.638918,3.0
71.92636,-18.167439,4.0
-24.690058,-30.970957,4.0
12.827252,44.456703,1.0
35.461517,44.140827,1.0
28.827618,11.150975,3.0
1.4002969,-18.469183,3.0
46.787945,-27.114803,
46.590008,-16.037828,1.0
30.130558,24.635643,1.0
48.649853,-28.416899,
78.98719,19.879988,1.0
34.189102,43.365803,1.0
-49.66552,47.46343,1.0
-71.95637,30.139467,3.0
-14.641841,-23.642223,1.0
-29.801617,-1.4059296,4.0
68.32163,11.571837,1.0
-22.87101,49.99628,1.0
5.1957526,29.127968,1.0
14.536407,30.176182,1.0
27.704195,44.408554,1.0
23.366766,46.91372,1.0
54.94793,40.59552,1.0
78.01232,23.163065,1.0
61.48379,0.5845501,1.0
-60.027676,55.49193,5.0
0.95483774,-13.194987,1.0
70.119156,-1.8283983,1.0
29.113298,28.32599,1.0
-23.12817,54.509895,1.0
-52.2792,31.062561,4.0
38.260197,-22.910942,4.0
-2.4373403,4.987276,1.0
-43.536793,-64.64647,5.0
-20.389263,-33.829254,1.0
51.6281,19.247442,4.0
-30.290195,-0.9041202,1.0
-36.03718,-33.40776,3.0
27.766365,50.32803,3.0
-18.992012,-2.6160877,4.0
-2.694574,48.475315,5.0
-34.128056,50.666756,1.0
-17.595856,65.08849,1.0
-59.721737,26.381817,1.0
2.3612242,-16.800613,
4.2904344,27.325542,1.0
80.3284,-0.08365692,1.0
-8.910368,-67.652794,3.0
-38.33027,-70.58016,1.0
2.711192,-63.46668,1.0
9.626809,-8.962207,1.0
-59.566208,-19.915941,4.0
22.871952,-6.0768404,1.0
-20.174717,-22.485083,1.0
26.511814,53.290775,1.0
-54.32013,48.56944,3.0
2.4669905,-64.136375,1.0
1.4273913,49.765434,1.0
4.5838966,15.240316,1.0
-14.018935,40.62199,3.0
-45.44116,47.993076,3.0
-10.755054,-17.84817,1.0
19.605915,-4.2465453,1.0
-35.95214,-67.59417,1.0
29.467402,-56.50646,4.0
-6.049079,15.490519,4.0
-8.438755,14.199167,5.0
-9.324335,62.91207,1.0
18.057793,32.53491,1.0
29.98509,-49.95607,1.0
13.129669,4.0314827,4.0
-20.989271,18.91187,3.0
12.136997,21.41813,1.0
14.960477,49.29295,1.0
28.666952,5.5530777,4.0
21.611458,-78.62726,1.0
-39.767998,-64.948364,4.0
32.40218,38.984665,1.0
32.188522,38.635925,1.0
-33.834713,-3.2260835,1.0
-27.56521,30.508095,1.0
31.467407,20.759106,5.0
-11.231328,-23.66193,3.0
9.853203,19.72341,1.0
41.259754,-53.293808,
-6.7231364,11.935656,1.0
40.205326,46.62843,3.0
69.48811,47.027172,1.0
72.22913,1.4258513,3.0
-8.741832,50.325054,4.0
14.962238,56.051884,3.0
9.522385,15.173748,1.0
18.224104,-9.044522,3.0
-38.206715,-10.637452,3.0
25.781439,12.052925,1.0
32.87811,29.208374,1.0
-37.347847,27.812805,4.0
60.74289,14.916669,4.0
-7.0162606,6.085494,1.0
38.00635,-43.391663,5.0
69.010414,18.786684,1.0
32.041954,24.380863,1.0
48.244713,-48.53797,1.0
23.974707,49.24597,1.0
40.677948,-54.970963,3.0
9.981908,27.868853,1.0
69.897644,-1.2807724,4.0
64.45331,48.369156,1.0
53.41014,42.92082,1.0
28.18066,47.89102,1.0
-1.6274549,-59.289303,1.0
28.763899,-61.35201,1.0
-21.438448,-23.57283,1.0
34.842762,-59.768684,1.0
-49.84935,-48.291077,1.0
-33.254234,-11.572386,3.0
-10.003306,62.892406,3.0
65.08083,22.418915,1.0
-10.801929,33.3265,1.0
57.812244,21.78297,3.0
7.0491996,-17.60013,1.0
-26.5768,-49.315826,4.0
28.739351,-42.601543,4.0
-37.95803,1.6058395,1.0
-77.560745,24.163351,1.0
-6.5127144,-84.05356,
-45.735596,27.456007,1.0
-15.14679,62.076206,1.0
9.764576,2.3041735,4.0
1.6146512,-1.5149122,4.0
62.16564,20.405031,1.0
-48.08536,44.428642,3.0
-7.7136173,-18.25902,4.0
9.661945,-15.349294,4.0
53.995544,-16.546564,4.0
24.176014,26.505001,1.0
-20.175812,-26.265032,4.0
64.9216,10.0697565,1.0
61.565773,-30.02366,3.0
-6.3645287,-12.803082,
-36.06167,-8.385253,4.0
-26.317797,6.696185,4.0
56.443424,-35.280556,3.0
2.7487097,20.041891,1.0
55.598988,-21.473743,1.0
-24.84073,-57.04175,1.0
32.12805,-34.470978,3.0
62.91491,34.00957,
28.656199,26.52941,1.0
0.4146141,28.57917,1.0
20.89876,-13.061695,1.0
7.869336,51.30171,4.0
-62.718533,12.677565,
60.627354,-30.677391,1.0
71.043724,48.39209,1.0
-44.792152,12.699566,1.0
59.73602,51.765457,1.0
29.330238,5.0760713,1.0
-56.537716,29.950342,3.0
23.199757,-5.7179036,4.0
-3.7039862,16.086018,4.0
61.619286,-24.834467,
-14.684145,-31.009405,1.0
12.190824,30.299505,4.0
57.78457,23.700886,4.0
-47.82021,1.7532574,1.0
-34.471638,9.304004,1.0
19.298477,44.683434,1.0
27.711475,17.62719,4.0
4.8128886,-80.41299,
53.396904,54.936195,1.0
73.79705,19.379688,3.0
58.638435,13.435948,1.0
25.124954,-5.3566327,4.0
29.27342,9.587559,1.0
-3.710546,-27.373436,3.0
69.33993,-5.107034,1.0
75.18819,44.92687,4.0
-39.36654,-64.79966,1.0
14.387582,-74.56899,3.0
38.332302,44.735817,3.0
53.35638,47.950493,3.0
-5.069186,-69.166664,4.0
9.838623,-78.930016,1.0
-39.31272,-63.824745,1.0
-38.665295,-70.79112,3.0
-33.428467,-24.545073,4.0
51.49403,-18.013725,3.0
55.77041,-29.861692,1.0
58.71337,14.551604,3.0
-27.40404,-61.08045,3.0
22.7317,-58.838882,1.0
66.04769,-18.04586,1.0
71.6307,46.97898,3.0
-28.891916,-28.769781,4.0
62.781456,-16.322863,1.0
80.291405,20.960127,3.0
55.177784,-32.68213,1.0
-39.864346,0.22857387,3.0
1.8281306,48.813477,3.0
1.4720516,17.947168,1.0
-28.874212,-54.1292,4.0
81.37175,6.2395444,3.0
-33.85457,-4.8811445,4.0
-27.670187,-4.470915,4.0
8.901927,-1.0314143,1.0
29.207676,19.923367,1.0
